Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,AgeGroup_Teen,AgeGroup_YoungAdult,AgeGroup_Adult,AgeGroup_Senior,Survived
0.681465414494051,-0.6843264268510371,-0.6076109893655364,0.6862678228747305,-0.40491012847762553,-0.7512650407623164,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,-0.20782662247943764,-0.4841366826455938,-0.40491012847762553,-0.7002649893973995,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
-2.1144898289729683,1.461290928952651,0.6916882030142845,0.6862678228747305,-0.40491012847762553,2.712960670469438,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,0.6916882030142845,-0.4841366826455938,-0.40491012847762553,-0.6908205354409335,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.6599711710375328,3.0187209305164378,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
-2.1144898289729683,-0.6843264268510371,2.590663945723253,-0.4841366826455938,-0.40491012847762553,2.619460576300424,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,2.050097205189217,0.0,0
0.681465414494051,1.461290928952651,-0.10788053075791296,-0.4841366826455938,2.1453133122849635,-0.4578598563691588,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
-0.7165122072394587,1.461290928952651,-1.4071797231377337,0.6862678228747305,-0.40491012847762553,0.9729749180354507,-0.3312661299330249,-1.761492873348383,3.3115957885386114,-1.4068593078318792,-0.4877817488208826,0.0,1
0.681465414494051,1.461290928952651,-2.4066406403529803,0.6862678228747305,0.8702015919036691,-0.03726432165348151,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-0.8075031728085856,-0.4841366826455938,-0.40491012847762553,-0.6908205354409335,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,1.091472569900383,0.6862678228747305,5.970648473428848,1.063959009670462,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,2.050097205189217,0.0,0
0.681465414494051,1.461290928952651,-1.4071797231377337,-0.4841366826455938,-0.40491012847762553,-0.705614328118342,-0.3312661299330249,0.5677002814658693,3.3115957885386114,-1.4068593078318792,-0.4877817488208826,0.0,0
-0.7165122072394587,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,1.461290928952651,0.2919038361281857,0.6862678228747305,-0.40491012847762553,0.06095799949376567,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7531539315536095,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
-0.7165122072394587,-0.6843264268510371,0.6916882030142845,-0.4841366826455938,-0.40491012847762553,0.6654030527075941,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
-0.7165122072394587,-0.6843264268510371,0.5917421112927598,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,1.461290928952651,-1.307233631416209,-0.4841366826455938,-0.40491012847762553,-0.6923920925792895,3.0187209305164378,-1.761492873348383,3.3115957885386114,-1.4068593078318792,-0.4877817488208826,0.0,1
-2.1144898289729683,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,1.3831815533990155,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,1.461290928952651,-2.0068562734668816,3.027076833915379,0.8702015919036691,0.2932915668228309,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,0.9915264781788584,0.6862678228747305,5.970648473428848,1.0724590182312816,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,2.050097205189217,0.0,1
0.681465414494051,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7531539315536095,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7037254373270486,3.0187209305164378,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7024712138416299,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
-2.1144898289729683,-0.6843264268510371,1.1914186616219078,-0.4841366826455938,-0.40491012847762553,0.7954191836538886,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,-1.4068593078318792,2.050097205189217,0.0,0
0.681465414494051,1.461290928952651,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.713487224936452,3.0187209305164378,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
-2.1144898289729683,-0.6843264268510371,1.3913108450649572,0.6862678228747305,-0.40491012847762553,2.6298494756525366,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,2.050097205189217,0.0,0
0.681465414494051,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7528365979006724,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-0.7075570810870611,-0.4841366826455938,-0.40491012847762553,-0.6908205354409335,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,-1.0073953562516351,1.8566723283950548,-0.40491012847762553,0.06095799949376567,-0.3312661299330249,0.5677002814658693,3.3115957885386114,-1.4068593078318792,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,-1.4071797231377337,0.6862678228747305,-0.40491012847762553,-0.44966962589811144,-0.3312661299330249,-1.761492873348383,3.3115957885386114,-1.4068593078318792,-0.4877817488208826,0.0,1
0.681465414494051,1.461290928952651,1.1914186616219078,0.6862678228747305,-0.40491012847762553,-0.5831537603372203,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,2.050097205189217,0.0,0
-0.7165122072394587,1.461290928952651,-0.10788053075791296,0.6862678228747305,-0.40491012847762553,0.28762489444895134,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7024712138416299,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
-0.7165122072394587,1.461290928952651,-2.506586732074505,0.6862678228747305,2.1453133122849635,1.8424993493362036,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,-1.4068593078318792,-0.4877817488208826,0.0,1
0.681465414494051,1.461290928952651,-0.9074492645301103,-0.4841366826455938,-0.40491012847762553,-0.7037254373270486,3.0187209305164378,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.6908205354409335,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-0.007934439036388284,0.6862678228747305,-0.40491012847762553,-0.12793107963555572,3.0187209305164378,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.713487224936452,3.0187209305164378,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-0.007934439036388284,1.8566723283950548,-0.40491012847762553,0.3389422794668055,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,-1.0073953562516351,0.6862678228747305,-0.40491012847762553,0.04584687316342002,-0.3312661299330249,0.5677002814658693,3.3115957885386114,-1.4068593078318792,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-2.1068023651884062,4.197481339435703,0.8702015919036691,1.6995707609406288,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-0.7075570810870611,-0.4841366826455938,-0.40491012847762553,-0.7097094433538655,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
-0.7165122072394587,1.461290928952651,0.09201165268513639,0.6862678228747305,-0.40491012847762553,0.6654030527075941,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
-2.1144898289729683,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,1.3831815533990155,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
-0.7165122072394587,1.461290928952651,-0.7075570810870611,-0.4841366826455938,-0.40491012847762553,-0.5057092378941985,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,0.042038606824374054,-0.4841366826455938,-0.40491012847762553,-0.7528365979006724,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
-0.7165122072394587,1.461290928952651,-2.3066945486314556,0.6862678228747305,2.1453133122849635,0.7976254080981191,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-1.7070179983023077,5.367885844956027,2.1453133122849635,2.244515754228721,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-0.6076109893655364,-0.4841366826455938,-0.40491012847762553,-0.7528365979006724,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-2.4066406403529803,3.027076833915379,2.1453133122849635,0.8089587528458783,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,-1.4068593078318792,-0.4877817488208826,0.0,0
-2.1144898289729683,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,0.7954191836538886,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-0.007934439036388284,0.6862678228747305,0.8702015919036691,-0.1471373212014252,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
-0.7165122072394587,1.461290928952651,0.09201165268513639,-0.4841366826455938,-0.40491012847762553,-0.5057092378941985,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-0.9074492645301103,-0.4841366826455938,-0.40491012847762553,-0.6826378605330512,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,-1.1073414479731598,4.197481339435703,2.1453133122849635,-0.7002649893973995,-0.3312661299330249,0.5677002814658693,3.3115957885386114,-1.4068593078318792,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-0.20782662247943764,1.8566723283950548,-0.40491012847762553,-0.6445427110542498,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
-0.7165122072394587,-0.6843264268510371,0.3918499278497104,-0.4841366826455938,-0.40491012847762553,-0.5057092378941985,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,-1.2072875396946843,5.367885844956027,2.1453133122849635,2.244515754228721,-0.3312661299330249,0.5677002814658693,3.3115957885386114,-1.4068593078318792,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-0.20782662247943764,0.6862678228747305,-0.40491012847762553,-0.20694715921693344,-0.3312661299330249,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,0.3918499278497104,-0.4841366826455938,-0.40491012847762553,2.9695324844323783,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-0.3077727142009623,-0.4841366826455938,-0.40491012847762553,-0.7210427881016249,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7024712138416299,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.6908205354409335,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,1.461290928952651,0.19195774440666105,-0.4841366826455938,-0.40491012847762553,-0.3564868653820346,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,-0.6843264268510371,-0.6076109893655364,-0.4841366826455938,-0.40491012847762553,-0.6190426853717913,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
0.681465414494051,-0.6843264268510371,0.09201165268513639,-0.4841366826455938,-0.40491012847762553,-0.581264869545927,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
0.681465414494051,1.461290928952651,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7106538887495123,3.0187209305164378,-1.761492873348383,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
-2.1144898289729683,-0.6843264268510371,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,2.259626880559067,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,0
-0.7165122072394587,1.461290928952651,-1.1073414479731598,-0.4841366826455938,-0.40491012847762553,-0.5057092378941985,-0.3312661299330249,0.5677002814658693,3.3115957885386114,-1.4068593078318792,-0.4877817488208826,0.0,1
0.681465414494051,1.461290928952651,0.4917960195712351,3.027076833915379,-0.40491012847762553,-0.10148660855745076,-0.3312661299330249,0.5677002814658693,-0.30196922083938704,0.7108031303720816,-0.4877817488208826,0.0,1
